Date,Home,Away,HG,AG,Res
24/10/2021,Reims,Troyes,1,2,A
24/10/2021,Rennes,Strasbourg,1,0,H
24/10/2021,Monaco,Montpellier,3,1,H
24/10/2021,Marseille,Paris SG,0,0,D
24/10/2021,Antwerp,Club Brugge,1,1,D
24/10/2021,Anderlecht,Beerschot VA,4,2,H
24/10/2021,Genk,Gent,0,3,A
24/10/2021,Oud-Heverlee Leuven,St Truiden,4,1,H
24/10/2021,Twente,Nijmegen,1,2,A
24/10/2021,Cambuur,Feyenoord,2,3,A
24/10/2021,Vitesse,Go Ahead Eagles,1,2,A
24/10/2021,Ajax,PSV Eindhoven,5,0,H
24/10/2021,Groningen,AZ Alkmaar,2,0,H
24/10/2021,Pacos Ferreira,Arouca,0,0,D
24/10/2021,Vizela,Benfica,0,1,A
24/10/2021,Portimonense,Estoril,0,2,A
24/10/2021,Karagumruk,Hatayspor,1,1,D
24/10/2021,Antalyaspor,Buyuksehyr,1,2,A
24/10/2021,Sivasspor,Ad. Demirspor,1,1,D
24/10/2021,Fenerbahce,Alanyaspor,1,2,A
24/10/2021,Aris,Panetolikos,5,1,H
24/10/2021,Volos NFC,AEK,1,3,A
24/10/2021,OFI Crete,Lamia,0,0,D
24/10/2021,Olympiakos,PAOK,2,1,H
25/10/2021,Getafe,Celta,0,3,A
25/10/2021,Girona,Zaragoza,1,1,D
25/10/2021,Auxerre,Bastia,1,0,H
25/10/2021,Gil Vicente,Sp Braga,0,1,A
25/10/2021,Boavista,Belenenses,0,0,D
25/10/2021,Besiktas,Galatasaray,2,1,H
26/10/2021,Doncaster,Cambridge,1,1,D
26/10/2021,Wigan,Lincoln,1,2,A
26/10/2021,Colchester,Sutton,1,3,A
26/10/2021,Aldershot,Weymouth,0,2,A
26/10/2021,Altrincham,Solihull,1,2,A
26/10/2021,Chesterfield,Eastleigh,1,0,H
26/10/2021,Halifax,Dag and Red,1,0,H
26/10/2021,King?™s Lynn,Boreham Wood,0,1,A
26/10/2021,Maidenhead,Wrexham,3,2,H
26/10/2021,Notts County,Bromley,1,1,D
26/10/2021,Stockport,Barnet,1,2,A
26/10/2021,Wealdstone,Grimsby,1,0,H
26/10/2021,Yeovil,Woking,2,0,H
26/10/2021,Morton,Partick,0,0,D
26/10/2021,Ayr,Kilmarnock,0,1,A
26/10/2021,Dunfermline,Raith Rvs,1,1,D
26/10/2021,Hamilton,Queen of Sth,1,0,H
26/10/2021,Inverness C,Arbroath,0,1,A
26/10/2021,Alaves,Elche,1,0,H
26/10/2021,Espanol,Ath Bilbao,1,1,D
26/10/2021,Villarreal,Cadiz,3,3,D
26/10/2021,Spezia,Genoa,1,1,D
26/10/2021,Venezia,Salernitana,1,2,A
26/10/2021,Milan,Torino,1,0,H
27/10/2021,Dundee,Ross County,0,5,A
27/10/2021,Hibernian,Celtic,1,3,A
27/10/2021,Livingston,Dundee United,1,1,D
27/10/2021,Motherwell,St Mirren,2,2,D
27/10/2021,Rangers,Aberdeen,2,2,D
27/10/2021,St Johnstone,Hearts,1,1,D
27/10/2021,Mallorca,Sevilla,1,1,D
27/10/2021,Vallecano,Barcelona,1,0,H
27/10/2021,Betis,Valencia,4,1,H
27/10/2021,Real Madrid,Osasuna,0,0,D
27/10/2021,Juventus,Sassuolo,1,2,A
27/10/2021,Sampdoria,Atalanta,1,3,A
27/10/2021,Udinese,Verona,1,1,D
27/10/2021,Cagliari,Roma,1,2,A
27/10/2021,Empoli,Inter,0,2,A
27/10/2021,Lazio,Fiorentina,1,0,H
27/10/2021,Cosenza,Ternana,3,1,H
27/10/2021,Vicenza,Monza,1,1,D
27/10/2021,Nice,Marseille,1,1,D
28/10/2021,Celta,Sociedad,0,2,A
28/10/2021,Granada,Getafe,1,1,D
28/10/2021,Levante,Ath Madrid,2,2,D
28/10/2021,Napoli,Bologna,3,0,H
28/10/2021,Alessandria,Frosinone,1,1,D
28/10/2021,Ascoli,Spal,0,1,A
28/10/2021,Brescia,Lecce,1,1,D
28/10/2021,Cittadella,Parma,1,2,A
28/10/2021,Como,Pordenone,1,0,H
28/10/2021,Cremonese,Pisa,1,1,D
28/10/2021,Crotone,Benevento,0,2,A
28/10/2021,Perugia,Reggina,0,2,A
29/10/2021,QPR,Nott'm Forest,1,1,D
29/10/2021,Hoffenheim,Hertha,2,0,H
29/10/2021,Darmstadt,Nurnberg,2,0,H
29/10/2021,Heidenheim,Schalke 04,1,0,H
29/10/2021,Almeria,Leganes,1,0,H
29/10/2021,Sociedad B,Las Palmas,0,1,A
29/10/2021,Paris SG,Lille,2,1,H
29/10/2021,Oostende,Mechelen,2,4,A
29/10/2021,Arouca,Tondela,2,0,H
29/10/2021,Trabzonspor,Rizespor,2,1,H
30/10/2021,Leicester,Arsenal,0,2,A
30/10/2021,Burnley,Brentford,3,1,H
30/10/2021,Liverpool,Brighton,2,2,D
30/10/2021,Man City,Crystal Palace,0,2,A
30/10/2021,Newcastle,Chelsea,0,3,A
30/10/2021,Watford,Southampton,0,1,A
30/10/2021,Tottenham,Man United,0,3,A
30/10/2021,Fulham,West Brom,3,0,H
30/10/2021,Bristol City,Barnsley,2,1,H
30/10/2021,Derby,Blackburn,1,2,A
30/10/2021,Huddersfield,Millwall,1,0,H
30/10/2021,Hull,Coventry,0,1,A
30/10/2021,Middlesbrough,Birmingham,0,2,A
30/10/2021,Preston,Luton,2,0,H
30/10/2021,Sheffield United,Blackpool,0,1,A
30/10/2021,Stoke,Cardiff,3,3,D
30/10/2021,Swansea,Peterboro,3,0,H
30/10/2021,Reading,Bournemouth,0,2,A
30/10/2021,Cambridge,AFC Wimbledon,1,0,H
30/10/2021,Charlton,Doncaster,4,0,H
30/10/2021,Cheltenham,Sheffield Weds,2,2,D
30/10/2021,Crewe,Milton Keynes Dons,1,4,A
30/10/2021,Fleetwood Town,Wycombe,3,3,D
30/10/2021,Gillingham,Accrington,0,0,D
30/10/2021,Lincoln,Shrewsbury,1,1,D
30/10/2021,Oxford,Morecambe,3,1,H
30/10/2021,Plymouth,Ipswich,2,1,H
30/10/2021,Portsmouth,Bolton,1,0,H
30/10/2021,Rotherham,Sunderland,5,1,H
30/10/2021,Wigan,Burton,2,0,H
30/10/2021,Northampton,Carlisle,3,0,H
30/10/2021,Bradford,Forest Green,1,1,D
30/10/2021,Colchester,Scunthorpe,2,1,H
30/10/2021,Crawley Town,Port Vale,1,4,A
30/10/2021,Harrogate,Bristol Rvs,0,1,A
30/10/2021,Leyton Orient,Hartlepool,5,0,H
30/10/2021,Mansfield,Tranmere,2,0,H
30/10/2021,Newport County,Stevenage,5,0,H
30/10/2021,Oldham,Swindon,1,3,A
30/10/2021,Salford,Exeter,1,2,A
30/10/2021,Sutton,Walsall,0,1,A
30/10/2021,Barrow,Rochdale,1,2,A
30/10/2021,Boreham Wood,Southend,1,0,H
30/10/2021,Bromley,Halifax,0,0,D
30/10/2021,Dag and Red,Chesterfield,2,2,D
30/10/2021,Dover Athletic,Stockport,2,5,A
30/10/2021,Eastleigh,Maidenhead,1,0,H
30/10/2021,Grimsby,Notts County,0,1,A
30/10/2021,Solihull,Yeovil,0,0,D
30/10/2021,Weymouth,King?™s Lynn,1,0,H
30/10/2021,Woking,Altrincham,3,2,H
30/10/2021,Wrexham,Torquay,1,1,D
30/10/2021,Barnet,Aldershot,2,1,H
30/10/2021,Aberdeen,Hearts,2,1,H
30/10/2021,Celtic,Livingston,0,0,D
30/10/2021,Dundee United,St Johnstone,0,1,A
30/10/2021,St Mirren,Dundee,0,1,A
30/10/2021,Arbroath,Dunfermline,4,2,H
30/10/2021,Kilmarnock,Queen of Sth,4,0,H
30/10/2021,Morton,Hamilton,1,1,D
30/10/2021,Partick,Inverness C,0,0,D
30/10/2021,Raith Rvs,Ayr,2,1,H
30/10/2021,Alloa,Airdrie Utd,2,1,H
30/10/2021,Clyde,Falkirk,1,3,A
30/10/2021,Cove Rangers,Queens Park,3,3,D
30/10/2021,East Fife,Dumbarton,2,1,H
30/10/2021,Peterhead,Montrose,0,0,D
30/10/2021,Annan Athletic,Cowdenbeath,1,0,H
30/10/2021,Kelty Hearts,Stirling,1,1,D
30/10/2021,Stranraer,Forfar,2,3,A
30/10/2021,Bielefeld,Mainz,1,2,A
30/10/2021,Dortmund,FC Koln,2,0,H
30/10/2021,Freiburg,Greuther Furth,3,1,H
30/10/2021,Leverkusen,Wolfsburg,0,2,A
30/10/2021,Union Berlin,Bayern Munich,2,5,A
30/10/2021,Ein Frankfurt,RB Leipzig,1,1,D
30/10/2021,Dresden,Sandhausen,0,1,A
30/10/2021,Hannover,Erzgebirge Aue,1,1,D
30/10/2021,Werder Bremen,St Pauli,1,1,D
30/10/2021,Hamburg,Holstein Kiel,1,1,D
30/10/2021,Elche,Real Madrid,1,2,A
30/10/2021,Sevilla,Osasuna,2,0,H
30/10/2021,Valencia,Villarreal,2,0,H
30/10/2021,Barcelona,Alaves,1,1,D
30/10/2021,Huesca,Amorebieta,1,1,D
30/10/2021,Lugo,Sp Gijon,1,1,D
30/10/2021,Cartagena,Ponferradina,0,1,A
30/10/2021,Atalanta,Lazio,2,2,D
30/10/2021,Verona,Juventus,2,1,H
30/10/2021,Torino,Sampdoria,3,0,H
30/10/2021,Metz,St Etienne,1,1,D
30/10/2021,Lyon,Lens,2,1,H
30/10/2021,Toulouse,Guingamp,2,2,D
30/10/2021,Bastia,Amiens,0,0,D
30/10/2021,Caen,Grenoble,0,1,A
30/10/2021,Dijon,Paris FC,0,1,A
30/10/2021,Dunkerque,Le Havre,1,0,H
30/10/2021,Nancy,Sochaux,0,0,D
30/10/2021,Nimes,Niort,1,2,A
30/10/2021,Pau FC,Ajaccio,1,0,H
30/10/2021,Rodez,Quevilly Rouen,3,0,H
30/10/2021,Charleroi,Eupen,3,0,H
30/10/2021,Beerschot VA,Seraing,3,0,H
30/10/2021,Standard,Kortrijk,1,1,D
30/10/2021,St Truiden,Club Brugge,1,2,A
30/10/2021,PSV Eindhoven,Twente,5,2,H
30/10/2021,Heracles,Ajax,0,0,D
30/10/2021,Heerenveen,Vitesse,1,2,A
30/10/2021,AZ Alkmaar,Zwolle,3,2,H
30/10/2021,Porto,Boavista,4,1,H
30/10/2021,Estoril,Benfica,1,1,D
30/10/2021,Sp Lisbon,Guimaraes,1,0,H
30/10/2021,Kasimpasa,Yeni Malatyaspor,2,0,H
30/10/2021,Altay,Sivasspor,1,1,D
30/10/2021,Hatayspor,Besiktas,1,0,H
30/10/2021,Konyaspor,Fenerbahce,2,1,H
30/10/2021,Panetolikos,Olympiakos,1,2,A
30/10/2021,PAOK,Apollon,4,1,H
31/10/2021,Norwich,Leeds,1,2,A
31/10/2021,Aston Villa,West Ham,1,4,A
31/10/2021,Motherwell,Rangers,1,6,A
31/10/2021,Augsburg,Stuttgart,4,1,H
31/10/2021,M'gladbach,Bochum,2,1,H
31/10/2021,Hansa Rostock,Fortuna Dusseldorf,2,1,H
31/10/2021,Ingolstadt,Regensburg,0,3,A
31/10/2021,Karlsruhe,Paderborn,2,4,A
31/10/2021,Cadiz,Mallorca,1,1,D
31/10/2021,Ath Madrid,Betis,3,0,H
31/10/2021,Getafe,Espanol,2,1,H
31/10/2021,Sociedad,Ath Bilbao,1,1,D
31/10/2021,Fuenlabrada,Girona,1,2,A
31/10/2021,Oviedo,Malaga,2,1,H
31/10/2021,Valladolid,Eibar,2,0,H
31/10/2021,Zaragoza,Mirandes,1,1,D
31/10/2021,Inter,Udinese,2,0,H
31/10/2021,Fiorentina,Spezia,3,0,H
31/10/2021,Genoa,Venezia,0,0,D
31/10/2021,Sassuolo,Empoli,1,2,A
31/10/2021,Salernitana,Napoli,0,1,A
31/10/2021,Roma,Milan,1,2,A
31/10/2021,Angers,Nice,1,2,A
31/10/2021,Bordeaux,Reims,3,2,H
31/10/2021,Montpellier,Nantes,2,0,H
31/10/2021,Strasbourg,Lorient,4,0,H
31/10/2021,Troyes,Rennes,2,2,D
31/10/2021,Brest,Monaco,2,0,H
31/10/2021,Clermont,Marseille,0,1,A
31/10/2021,Waregem,Genk,2,6,A
31/10/2021,Cercle Brugge,Antwerp,0,1,A
31/10/2021,Anderlecht,Oud-Heverlee Leuven,2,2,D
31/10/2021,Gent,St. Gilloise,0,2,A
31/10/2021,Sparta Rotterdam,Feyenoord,0,1,A
31/10/2021,Nijmegen,Groningen,3,0,H
31/10/2021,Utrecht,Willem II,5,1,H
31/10/2021,Waalwijk,Cambuur,0,1,A
31/10/2021,Go Ahead Eagles,For Sittard,4,3,H
31/10/2021,Maritimo,Gil Vicente,1,2,A
31/10/2021,Belenenses,Santa Clara,2,1,H
31/10/2021,Famalicao,Vizela,1,1,D
31/10/2021,Kayserispor,Karagumruk,2,1,H
31/10/2021,Alanyaspor,Goztep,2,2,D
31/10/2021,Galatasaray,Gaziantep,2,0,H
31/10/2021,Lamia,Atromitos,2,2,D
31/10/2021,Panathinaikos,OFI Crete,0,0,D
31/10/2021,AEK,Aris,2,1,H
31/10/2021,Giannina,Asteras Tripolis,1,1,D
1/11/2021,Wolves,Everton,2,1,H
1/11/2021,Vallecano,Celta,0,0,D
1/11/2021,Levante,Granada,0,3,A
1/11/2021,Alcorcon,Ibiza,0,2,A
1/11/2021,Tenerife,Burgos,4,0,H
1/11/2021,Bologna,Cagliari,2,0,H
1/11/2021,Benevento,Brescia,0,1,A
1/11/2021,Frosinone,Crotone,2,1,H
1/11/2021,Lecce,Cosenza,3,1,H
1/11/2021,Monza,Alessandria,1,0,H
1/11/2021,Reggina,Cittadella,0,1,A
1/11/2021,Spal,Perugia,1,2,A
1/11/2021,Ternana,Como,1,2,A
1/11/2021,Parma,Vicenza,1,0,H
1/11/2021,Pisa,Ascoli,1,1,D
1/11/2021,Pordenone,Cremonese,2,2,D
1/11/2021,Valenciennes,Auxerre,1,2,A
1/11/2021,Sp Braga,Portimonense,3,0,H
1/11/2021,Moreirense,Pacos Ferreira,1,1,D
1/11/2021,Buyuksehyr,Ad. Demirspor,2,1,H
1/11/2021,Giresunspor,Antalyaspor,1,2,A
1/11/2021,Ionikos,Volos NFC,1,1,D
2/11/2021,Birmingham,Bristol City,3,0,H
2/11/2021,Coventry,Swansea,1,2,A
2/11/2021,Luton,Middlesbrough,3,1,H
2/11/2021,Millwall,Reading,1,0,H
2/11/2021,Nott'm Forest,Sheffield United,1,1,D
2/11/2021,Peterboro,Huddersfield,1,1,D
2/11/2021,Charlton,Rotherham,1,1,D
2/11/2021,Crewe,Doncaster,1,1,D
2/11/2021,Fleetwood Town,Wigan,2,3,A
2/11/2021,Morecambe,Cambridge,0,2,A
2/11/2021,Portsmouth,Cheltenham,1,1,D
2/11/2021,Sheffield Weds,Sunderland,3,0,H
2/11/2021,Wycombe,Ipswich,1,4,A
2/11/2021,Southend,Dover Athletic,4,1,H
2/11/2021,Woking,Bromley,0,2,A
2/11/2021,Ponferradina,Huesca,1,1,D
2/11/2021,Sp Gijon,Almeria,0,1,A
2/11/2021,Leganes,Cartagena,1,1,D
3/11/2021,Barnsley,Derby,2,1,H
3/11/2021,Blackburn,Fulham,0,7,A
3/11/2021,Blackpool,Stoke,0,1,A
3/11/2021,Bournemouth,Preston,1,2,A
3/11/2021,Cardiff,QPR,0,1,A
3/11/2021,West Brom,Hull,1,0,H
3/11/2021,Amorebieta,Valladolid,4,1,H
3/11/2021,Mirandes,Lugo,3,2,H
3/11/2021,Eibar,Oviedo,1,0,H
3/11/2021,Las Palmas,Fuenlabrada,2,1,H
4/11/2021,Burgos,Zaragoza,0,1,A
4/11/2021,Girona,Alcorcon,3,1,H
4/11/2021,Ibiza,Tenerife,0,0,D
4/11/2021,Malaga,Sociedad B,2,1,H
5/11/2021,Southampton,Aston Villa,1,0,H
5/11/2021,Edinburgh City,Albion Rvs,0,4,A
5/11/2021,Mainz,M'gladbach,1,1,D
5/11/2021,Holstein Kiel,Dresden,2,1,H
5/11/2021,Nurnberg,Werder Bremen,1,2,A
5/11/2021,Ath Bilbao,Cadiz,0,1,A
5/11/2021,Huesca,Leganes,0,2,A
5/11/2021,Empoli,Genoa,2,2,D
5/11/2021,Cosenza,Reggina,0,1,A
5/11/2021,Lens,Troyes,4,0,H
5/11/2021,Oud-Heverlee Leuven,Oostende,1,0,H
5/11/2021,Twente,Heracles,1,0,H
5/11/2021,Gil Vicente,Arouca,1,1,D
5/11/2021,Boavista,Famalicao,2,5,A
5/11/2021,Gaziantep,Kasimpasa,2,0,H
5/11/2021,Rizespor,Alanyaspor,2,0,H
6/11/2021,Man United,Man City,0,2,A
6/11/2021,Brentford,Norwich,1,2,A
6/11/2021,Chelsea,Burnley,1,1,D
6/11/2021,Crystal Palace,Wolves,2,0,H
6/11/2021,Brighton,Newcastle,1,1,D
6/11/2021,Barnsley,Hull,0,2,A
6/11/2021,Blackburn,Sheffield United,3,1,H
6/11/2021,Bournemouth,Swansea,4,0,H
6/11/2021,Cardiff,Huddersfield,2,1,H
6/11/2021,Coventry,Bristol City,3,2,H
6/11/2021,Luton,Stoke,0,1,A
6/11/2021,Millwall,Derby,1,1,D
6/11/2021,Nott'm Forest,Preston,3,0,H
6/11/2021,Peterboro,Fulham,0,1,A
6/11/2021,West Brom,Middlesbrough,1,1,D
6/11/2021,Birmingham,Reading,1,2,A
6/11/2021,Blackpool,QPR,1,1,D
6/11/2021,Aberdeen,Motherwell,0,2,A
6/11/2021,Hearts,Dundee United,5,2,H
6/11/2021,St Johnstone,St Mirren,0,0,D
6/11/2021,Ayr,Inverness C,2,2,D
6/11/2021,Dunfermline,Morton,1,3,A
6/11/2021,Hamilton,Arbroath,1,1,D
6/11/2021,Kilmarnock,Partick,0,1,A
6/11/2021,Queen of Sth,Raith Rvs,1,1,D
6/11/2021,Airdrie Utd,Peterhead,3,1,H
6/11/2021,Dumbarton,Clyde,1,1,D
6/11/2021,Falkirk,Alloa,1,1,D
6/11/2021,Montrose,Cove Rangers,0,0,D
6/11/2021,Queens Park,East Fife,1,1,D
6/11/2021,Annan Athletic,Stranraer,2,2,D
6/11/2021,Cowdenbeath,Kelty Hearts,0,1,A
6/11/2021,Forfar,Elgin,2,1,H
6/11/2021,Stirling,Stenhousemuir,1,3,A
6/11/2021,Bayern Munich,Freiburg,2,1,H
6/11/2021,Bochum,Hoffenheim,2,0,H
6/11/2021,Stuttgart,Bielefeld,0,1,A
6/11/2021,Wolfsburg,Augsburg,1,0,H
6/11/2021,RB Leipzig,Dortmund,2,1,H
6/11/2021,Fortuna Dusseldorf,Hannover,1,1,D
6/11/2021,Paderborn,Ingolstadt,2,1,H
6/11/2021,Regensburg,Hansa Rostock,2,3,A
6/11/2021,Karlsruhe,Hamburg,1,1,D
6/11/2021,Espanol,Granada,2,0,H
6/11/2021,Celta,Barcelona,3,3,D
6/11/2021,Alaves,Levante,2,1,H
6/11/2021,Real Madrid,Vallecano,2,1,H
6/11/2021,Lugo,Ponferradina,1,2,A
6/11/2021,Oviedo,Las Palmas,1,1,D
6/11/2021,Valladolid,Mirandes,3,1,H
6/11/2021,Fuenlabrada,Eibar,0,0,D
6/11/2021,Spezia,Torino,1,0,H
6/11/2021,Juventus,Fiorentina,1,0,H
6/11/2021,Cagliari,Atalanta,1,2,A
6/11/2021,Alessandria,Ternana,0,2,A
6/11/2021,Ascoli,Vicenza,2,1,H
6/11/2021,Como,Perugia,4,1,H
6/11/2021,Cremonese,Spal,1,1,D
6/11/2021,Brescia,Pordenone,1,0,H
6/11/2021,Benevento,Frosinone,1,4,A
6/11/2021,Lille,Angers,1,1,D
6/11/2021,Bordeaux,Paris SG,2,3,A
6/11/2021,Auxerre,Pau FC,4,1,H
6/11/2021,Sochaux,Nimes,0,1,A
6/11/2021,Ajaccio,Dijon,1,0,H
6/11/2021,Amiens,Caen,0,0,D
6/11/2021,Grenoble,Dunkerque,1,0,H
6/11/2021,Guingamp,Bastia,2,3,A
6/11/2021,Le Havre,Valenciennes,0,0,D
6/11/2021,Niort,Nancy,1,3,A
6/11/2021,Paris FC,Rodez,1,0,H
6/11/2021,Quevilly Rouen,Toulouse,0,0,D
6/11/2021,Eupen,Waregem,1,1,D
6/11/2021,Kortrijk,Beerschot VA,1,1,D
6/11/2021,Mechelen,St Truiden,0,1,A
6/11/2021,St. Gilloise,Charleroi,4,0,H
6/11/2021,Nijmegen,Heerenveen,1,1,D
6/11/2021,Willem II,Sparta Rotterdam,0,3,A
6/11/2021,Zwolle,Cambuur,1,2,A
6/11/2021,Vizela,Estoril,1,1,D
6/11/2021,Portimonense,Belenenses,2,0,H
6/11/2021,Guimaraes,Moreirense,2,1,H
6/11/2021,Sivasspor,Giresunspor,0,0,D
6/11/2021,Antalyaspor,Altay,1,0,H
6/11/2021,Yeni Malatyaspor,Buyuksehyr,1,3,A
6/11/2021,Besiktas,Trabzonspor,1,2,A
6/11/2021,Giannina,Panetolikos,3,0,H
6/11/2021,OFI Crete,Atromitos,2,0,H
6/11/2021,Apollon,AEK,2,2,D
7/11/2021,Arsenal,Watford,1,0,H
7/11/2021,Everton,Tottenham,0,0,D
7/11/2021,Leeds,Leicester,1,1,D
7/11/2021,West Ham,Liverpool,3,2,H
7/11/2021,Dundee,Celtic,2,4,A
7/11/2021,Rangers,Ross County,4,2,H
7/11/2021,Hertha,Leverkusen,1,1,D
7/11/2021,FC Koln,Union Berlin,2,2,D
7/11/2021,Greuther Furth,Ein Frankfurt,1,2,A
7/11/2021,Erzgebirge Aue,Heidenheim,2,0,H
7/11/2021,Schalke 04,Darmstadt,2,4,A
7/11/2021,Villarreal,Getafe,1,0,H
7/11/2021,Valencia,Ath Madrid,3,3,D
7/11/2021,Mallorca,Elche,2,2,D
7/11/2021,Osasuna,Sociedad,0,2,A
7/11/2021,Betis,Sevilla,0,2,A
7/11/2021,Alcorcon,Amorebieta,2,2,D
7/11/2021,Zaragoza,Sp Gijon,2,0,H
7/11/2021,Almeria,Burgos,2,0,H
7/11/2021,Cartagena,Malaga,3,1,H
7/11/2021,Sociedad B,Ibiza,0,1,A
7/11/2021,Venezia,Roma,3,2,H
7/11/2021,Sampdoria,Bologna,1,2,A
7/11/2021,Udinese,Sassuolo,3,2,H
7/11/2021,Lazio,Salernitana,3,0,H
7/11/2021,Napoli,Verona,1,1,D
7/11/2021,Milan,Inter,1,1,D
7/11/2021,Lecce,Parma,4,0,H
7/11/2021,Crotone,Monza,1,1,D
7/11/2021,Cittadella,Pisa,2,0,H
7/11/2021,Marseille,Metz,0,0,D
7/11/2021,Lorient,Brest,1,2,A
7/11/2021,Nantes,Strasbourg,2,2,D
7/11/2021,Reims,Monaco,0,0,D
7/11/2021,St Etienne,Clermont,3,2,H
7/11/2021,Nice,Montpellier,0,1,A
7/11/2021,Rennes,Lyon,4,1,H
7/11/2021,Club Brugge,Standard,2,2,D
7/11/2021,Seraing,Gent,0,0,D
7/11/2021,Antwerp,Anderlecht,2,0,H
7/11/2021,Genk,Cercle Brugge,1,1,D
7/11/2021,Groningen,Waalwijk,1,1,D
7/11/2021,For Sittard,PSV Eindhoven,1,4,A
7/11/2021,Feyenoord,AZ Alkmaar,1,0,H
7/11/2021,Vitesse,Utrecht,2,1,H
7/11/2021,Ajax,Go Ahead Eagles,0,0,D
7/11/2021,Tondela,Maritimo,4,2,H
7/11/2021,Santa Clara,Porto,0,3,A
7/11/2021,Pacos Ferreira,Sp Lisbon,0,2,A
7/11/2021,Benfica,Sp Braga,6,1,H
7/11/2021,Goztep,Konyaspor,0,2,A
7/11/2021,Ad. Demirspor,Hatayspor,1,0,H
7/11/2021,Karagumruk,Galatasaray,1,1,D
7/11/2021,Fenerbahce,Kayserispor,2,2,D
7/11/2021,Asteras Tripolis,Lamia,0,1,A
7/11/2021,Volos NFC,Aris,1,2,A
7/11/2021,Olympiakos,Ionikos,1,0,H
7/11/2021,Panathinaikos,PAOK,1,3,A
8/11/2021,Tenerife,Girona,2,1,H
9/11/2021,Aldershot,Wrexham,0,5,A
9/11/2021,Stenhousemuir,Albion Rvs,3,1,H
12/11/2021,Bolton,Crewe,2,0,H
12/11/2021,Hartlepool,Newport County,1,2,A
12/11/2021,Edinburgh City,Stranraer,3,1,H
12/11/2021,Sp Gijon,Sociedad B,0,1,A
13/11/2021,Accrington,Plymouth,1,4,A
13/11/2021,Burton,Charlton,0,1,A
13/11/2021,Ipswich,Oxford,0,0,D
13/11/2021,Milton Keynes Dons,Cambridge,4,1,H
13/11/2021,Sheffield Weds,Gillingham,1,1,D
13/11/2021,Wycombe,Portsmouth,0,1,A
13/11/2021,Port Vale,Bradford,1,1,D
13/11/2021,Carlisle,Barrow,0,0,D
13/11/2021,Bristol Rvs,Northampton,2,1,H
13/11/2021,Exeter,Oldham,2,1,H
13/11/2021,Rochdale,Leyton Orient,2,2,D
13/11/2021,Scunthorpe,Salford,1,1,D
13/11/2021,Stevenage,Mansfield,1,2,A
13/11/2021,Tranmere,Sutton,0,1,A
13/11/2021,Walsall,Harrogate,1,3,A
13/11/2021,Aldershot,Grimsby,2,1,H
13/11/2021,Altrincham,Boreham Wood,1,1,D
13/11/2021,Chesterfield,Weymouth,4,0,H
13/11/2021,King?™s Lynn,Wrexham,2,6,A
13/11/2021,Maidenhead,Dag and Red,1,4,A
13/11/2021,Notts County,Solihull,2,0,H
13/11/2021,Southend,Woking,0,2,A
13/11/2021,Torquay,Dover Athletic,2,1,H
13/11/2021,Wealdstone,Barnet,1,0,H
13/11/2021,Yeovil,Eastleigh,2,1,H
13/11/2021,Stockport,Bromley,1,1,D
13/11/2021,Arbroath,Queen of Sth,1,1,D
13/11/2021,Ayr,Partick,0,4,A
13/11/2021,Hamilton,Raith Rvs,0,3,A
13/11/2021,Inverness C,Dunfermline,1,2,A
13/11/2021,Morton,Kilmarnock,0,2,A
13/11/2021,Alloa,Montrose,2,2,D
13/11/2021,Cove Rangers,Peterhead,3,0,H
13/11/2021,Dumbarton,Falkirk,0,3,A
13/11/2021,East Fife,Airdrie Utd,0,1,A
13/11/2021,Queens Park,Clyde,0,0,D
13/11/2021,Albion Rvs,Stirling,1,0,H
13/11/2021,Elgin,Cowdenbeath,1,0,H
13/11/2021,Kelty Hearts,Forfar,1,0,H
13/11/2021,Stenhousemuir,Annan Athletic,2,0,H
13/11/2021,Valladolid,Fuenlabrada,3,0,H
13/11/2021,Eibar,Alcorcon,2,1,H
13/11/2021,Mirandes,Huesca,0,1,A
13/11/2021,Las Palmas,Zaragoza,2,3,A
14/11/2021,Amorebieta,Lugo,1,3,A
14/11/2021,Girona,Cartagena,2,0,H
14/11/2021,Ibiza,Almeria,0,1,A
14/11/2021,Burgos,Ponferradina,1,0,H
14/11/2021,Leganes,Oviedo,0,0,D
15/11/2021,Malaga,Tenerife,1,0,H
19/11/2021,QPR,Luton,2,0,H
19/11/2021,Grimsby,Southend,1,0,H
19/11/2021,Queen of Sth,Inverness C,1,2,A
19/11/2021,Augsburg,Bayern Munich,2,1,H
19/11/2021,Hannover,Paderborn,0,0,D
19/11/2021,Sandhausen,Nurnberg,1,2,A
19/11/2021,Levante,Ath Bilbao,0,0,D
19/11/2021,Fuenlabrada,Mirandes,1,1,D
19/11/2021,Monaco,Lille,2,2,D
19/11/2021,Mechelen,Club Brugge,2,1,H
20/11/2021,Leicester,Chelsea,0,3,A
20/11/2021,Aston Villa,Brighton,2,0,H
20/11/2021,Burnley,Crystal Palace,3,3,D
20/11/2021,Newcastle,Brentford,3,3,D
20/11/2021,Norwich,Southampton,2,1,H
20/11/2021,Watford,Man United,4,1,H
20/11/2021,Wolves,West Ham,1,0,H
20/11/2021,Liverpool,Arsenal,4,0,H
20/11/2021,Sheffield United,Coventry,0,0,D
20/11/2021,Bristol City,Blackburn,1,1,D
20/11/2021,Fulham,Barnsley,4,1,H
20/11/2021,Huddersfield,West Brom,1,0,H
