Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Russia,Premier League,2019/2020,11/3/2020,16:30,Sochi,Orenburg,5,1,H,2.29,3.31,3.32,2.31,3.4,3.76,2.22,3.24,3.24
Russia,Premier League,2019/2020,13/3/2020,16:30,Akhmat Grozny,Dynamo Moscow,2,3,A,3.19,2.92,2.61,3.5,3.1,2.61,3.13,2.93,2.45
Russia,Premier League,2019/2020,14/3/2020,11:00,Orenburg,Spartak Moscow,1,3,A,3.03,3.24,2.5,3.1,3.37,2.63,2.82,3.14,2.52
Russia,Premier League,2019/2020,14/3/2020,13:30,Zenit,Ural,7,1,H,1.18,7.36,15.36,1.25,7.5,23,1.18,6.75,14.93
Russia,Premier League,2019/2020,14/3/2020,16:00,Arsenal Tula,Rubin Kazan,0,1,A,2.22,3.19,3.62,2.38,3.19,3.83,2.23,3.01,3.48
Russia,Premier League,2019/2020,15/3/2020,11:00,Sochi,Krasnodar,2,0,H,3.33,3.44,2.23,3.6,3.78,2.36,3.17,3.32,2.23
Russia,Premier League,2019/2020,15/3/2020,13:30,CSKA Moscow,Ufa,0,0,D,1.56,3.9,7.02,1.64,3.9,7.2,1.57,3.67,6.38
Russia,Premier League,2019/2020,15/3/2020,16:00,FK Rostov,Lokomotiv Moscow,1,3,A,2.43,3.32,3.05,2.59,3.45,3.2,2.4,3.21,2.95
Russia,Premier League,2019/2020,16/3/2020,16:30,Tambov,Krylya Sovetov,3,0,H,2.71,2.99,2.97,2.95,3.15,3.15,2.67,2.92,2.87
Russia,Premier League,2019/2020,19/6/2020,16:00,Krylya Sovetov,Akhmat Grozny,2,4,A,2.77,2.9,3.09,2.92,3.2,3.15,2.69,2.84,2.94
Russia,Premier League,2019/2020,19/6/2020,18:00,Sochi,FK Rostov,10,1,H,,,,1.08,29,29,1.07,20.63,21.46
Russia,Premier League,2019/2020,20/6/2020,12:00,Ural,Rubin Kazan,1,2,A,2.91,3.07,2.78,3,3.34,2.83,2.77,3.05,2.66
Russia,Premier League,2019/2020,20/6/2020,14:30,Arsenal Tula,Spartak Moscow,2,3,A,3.64,3.19,2.26,3.8,3.36,2.32,3.41,3.15,2.21
Russia,Premier League,2019/2020,20/6/2020,17:00,CSKA Moscow,Zenit,0,4,A,3.98,3.1,2.19,4.16,3.44,2.3,3.6,3.17,2.13
Russia,Premier League,2019/2020,21/6/2020,13:00,Ufa,Tambov,2,1,H,2.36,2.95,3.57,2.4,3.18,3.75,2.29,2.93,3.46
Russia,Premier League,2019/2020,21/6/2020,15:30,Lokomotiv Moscow,Orenburg,1,0,H,1.55,3.91,6.74,1.62,4.2,8.1,1.54,3.88,6.3
Russia,Premier League,2019/2020,26/6/2020,16:00,Akhmat Grozny,Sochi,1,1,D,3.06,2.96,2.54,3.23,3.35,2.64,2.93,3.13,2.49
Russia,Premier League,2019/2020,26/6/2020,18:30,Zenit,Krylya Sovetov,2,1,H,1.11,9.04,21.29,1.16,10.75,25,1.11,8.92,20.57
Russia,Premier League,2019/2020,27/6/2020,12:00,Orenburg,Krasnodar,0,3,A,,,,6.5,4,1.71,5.98,3.88,1.59
Russia,Premier League,2019/2020,27/6/2020,14:30,Spartak Moscow,Ufa,0,0,D,1.48,4.32,6.32,2.11,3.42,4.78,1.96,3.17,4.05
Russia,Premier League,2019/2020,27/6/2020,15:30,Rubin Kazan,Lokomotiv Moscow,0,2,A,3.97,2.98,2.13,4.2,3.3,2.2,3.83,3.07,2.09
Russia,Premier League,2019/2020,27/6/2020,17:00,Dynamo Moscow,CSKA Moscow,0,0,D,3.84,3.11,2.1,4.04,3.31,2.32,3.74,3.13,2.1
Russia,Premier League,2019/2020,27/6/2020,18:00,FK Rostov,Arsenal Tula,2,1,H,,,,2.56,3.6,3.3,2.34,3.32,3.01
Russia,Premier League,2019/2020,28/6/2020,14:30,Ural,Tambov,2,1,H,2.37,3.21,3.08,2.46,3.48,3.4,2.36,3.16,3.08
Russia,Premier League,2019/2020,30/6/2020,16:00,Lokomotiv Moscow,Krylya Sovetov,1,1,D,1.46,4.36,7.31,1.5,5.05,8.37,1.44,4.41,6.9
Russia,Premier League,2019/2020,30/6/2020,18:30,CSKA Moscow,Spartak Moscow,2,0,H,2.33,3.37,3.26,2.47,3.48,3.32,2.3,3.25,3.12
Russia,Premier League,2019/2020,1/7/2020,13:00,Ufa,Rubin Kazan,0,0,D,2.66,2.79,3.22,2.75,3.01,3.35,2.58,2.8,3.12
Russia,Premier League,2019/2020,1/7/2020,15:30,Arsenal Tula,Akhmat Grozny,1,3,A,2.47,3.1,3.01,2.7,3.26,3.18,2.47,3.1,2.95
Russia,Premier League,2019/2020,1/7/2020,15:30,Tambov,Zenit,1,2,A,9.47,6.15,1.25,11.75,6.45,1.31,9.84,5.74,1.27
Russia,Premier League,2019/2020,1/7/2020,18:00,FK Rostov,Krasnodar,1,1,D,,,,3.4,3.65,2.4,3.07,3.39,2.23
Russia,Premier League,2019/2020,1/7/2020,18:00,Sochi,Dynamo Moscow,1,1,D,2.44,3.07,3.22,2.55,3.35,3.32,2.42,3.09,3.05
Russia,Premier League,2019/2020,4/7/2020,14:30,Dynamo Moscow,Arsenal Tula,0,1,A,2.16,3.24,3.73,2.2,3.54,4.1,2.11,3.16,3.61
Russia,Premier League,2019/2020,4/7/2020,16:30,Krylya Sovetov,FK Rostov,0,0,D,,,,2.77,3.4,2.88,2.58,3.23,2.67
Russia,Premier League,2019/2020,4/7/2020,16:30,Spartak Moscow,Tambov,2,3,A,1.65,3.86,5.44,1.7,4.2,6.2,1.63,3.81,5.26
Russia,Premier League,2019/2020,4/7/2020,18:30,Akhmat Grozny,CSKA Moscow,0,4,A,3.44,3.14,2.29,3.65,3.45,2.42,3.28,3.14,2.26
Russia,Premier League,2019/2020,4/7/2020,18:30,Lokomotiv Moscow,Sochi,0,0,D,2.05,3.53,3.66,2.05,3.7,4.15,1.97,3.49,3.71
Russia,Premier League,2019/2020,5/7/2020,14:30,Ufa,Ural,1,1,D,2.61,2.78,3.3,2.75,3,3.46,2.55,2.83,3.13
Russia,Premier League,2019/2020,5/7/2020,16:30,Rubin Kazan,Orenburg,1,0,H,,,,1.35,6.15,14.25,1.3,5.42,9.9
Russia,Premier League,2019/2020,5/7/2020,18:30,Krasnodar,Zenit,2,4,A,3.57,3.51,2.08,3.7,3.61,2.25,3.4,3.42,2.09
Russia,Premier League,2019/2020,7/7/2020,16:30,Tambov,Akhmat Grozny,1,2,A,3.04,3.15,2.5,3.3,3.3,2.6,2.97,3.1,2.47
Russia,Premier League,2019/2020,7/7/2020,18:30,Arsenal Tula,Krylya Sovetov,2,4,A,2.23,3.21,3.51,2.38,3.44,3.62,2.2,3.19,3.38
Russia,Premier League,2019/2020,8/7/2020,16:00,Orenburg,CSKA Moscow,0,4,A,6.33,4.49,1.46,9,5.3,1.48,6.66,4.56,1.44
Russia,Premier League,2019/2020,8/7/2020,16:00,Zenit,Sochi,2,1,H,1.68,4.37,4.48,1.72,4.6,5,1.67,4.21,4.41
Russia,Premier League,2019/2020,8/7/2020,18:30,FK Rostov,Ufa,1,2,A,,,,2.09,3.43,4.81,1.96,3.24,4.03
Russia,Premier League,2019/2020,8/7/2020,18:30,Spartak Moscow,Lokomotiv Moscow,1,1,D,2.7,3.23,2.73,2.8,3.46,2.81,2.65,3.18,2.68
Russia,Premier League,2019/2020,9/7/2020,15:00,Ural,Dynamo Moscow,2,1,H,3.49,3.02,2.27,3.96,3.32,2.49,3.28,3.09,2.28
Russia,Premier League,2019/2020,9/7/2020,18:30,Rubin Kazan,Krasnodar,1,0,H,3.31,3.32,2.26,3.75,3.56,2.28,3.32,3.26,2.18
Russia,Premier League,2019/2020,11/7/2020,14:00,Arsenal Tula,Tambov,2,1,H,2.38,3.13,3.26,2.46,3.4,3.57,2.32,3.14,3.12
Russia,Premier League,2019/2020,11/7/2020,16:30,Akhmat Grozny,Zenit,1,1,D,3.14,3.45,2.28,3.2,3.58,2.5,2.95,3.38,2.3
Russia,Premier League,2019/2020,11/7/2020,18:30,Sochi,Spartak Moscow,1,0,H,2.96,3.41,2.41,3.12,3.64,2.56,2.86,3.3,2.41
Russia,Premier League,2019/2020,12/7/2020,14:30,Lokomotiv Moscow,Ufa,1,1,D,1.52,3.77,8,1.62,3.92,8.03,1.55,3.6,6.98
Russia,Premier League,2019/2020,12/7/2020,16:30,CSKA Moscow,Rubin Kazan,1,1,D,1.36,4.66,9.99,1.42,5.22,11.25,1.35,4.6,9.32
Russia,Premier League,2019/2020,12/7/2020,16:30,Dynamo Moscow,Krylya Sovetov,2,0,H,2.11,3.05,3.88,2.23,3.25,4.13,2.11,3.08,3.71
Russia,Premier League,2019/2020,12/7/2020,16:30,Orenburg,FK Rostov,0,0,D,3.86,3.67,1.9,4.55,4,1.91,3.91,3.71,1.85
Russia,Premier League,2019/2020,12/7/2020,18:30,Krasnodar,Ural,3,0,H,1.35,4.98,7.95,1.45,5.65,9.9,1.37,4.8,7.79
Russia,Premier League,2019/2020,15/7/2020,14:00,Ural,Arsenal Tula,1,3,A,2.25,3.3,3.36,2.62,3.48,3.61,2.26,3.2,3.23
Russia,Premier League,2019/2020,15/7/2020,16:00,Krylya Sovetov,Krasnodar,0,0,D,4.81,3.84,1.73,5.46,4.2,1.76,4.72,3.79,1.7
Russia,Premier League,2019/2020,15/7/2020,16:00,Spartak Moscow,Akhmat Grozny,3,0,H,2.12,3.23,3.77,2.2,3.5,4.05,2.1,3.3,3.49
Russia,Premier League,2019/2020,15/7/2020,18:30,Zenit,Orenburg,4,1,H,1.23,6.23,10.58,1.28,7.5,13.25,1.24,6.16,10.27
Russia,Premier League,2019/2020,16/7/2020,16:00,Rubin Kazan,FK Rostov,0,0,D,2.92,3,2.71,2.97,3.24,2.82,2.79,2.99,2.68
Russia,Premier League,2019/2020,16/7/2020,16:00,Ufa,Dynamo Moscow,0,1,A,3.89,2.82,2.12,5.3,3.3,2.19,4.07,3,2.06
Russia,Premier League,2019/2020,16/7/2020,18:30,Lokomotiv Moscow,CSKA Moscow,2,1,H,3.1,3.16,2.46,3.24,3.35,2.56,2.98,3.16,2.42
Russia,Premier League,2019/2020,16/7/2020,18:30,Tambov,Sochi,3,0,H,,,,2.55,3.4,2.88,2.44,3.32,2.82
Russia,Premier League,2019/2020,19/7/2020,18:30,Krasnodar,Dynamo Moscow,0,2,A,1.57,4.06,6.08,1.65,4.25,7,1.58,3.84,5.75
Russia,Premier League,2019/2020,22/7/2020,17:00,CSKA Moscow,Tambov,2,0,H,1.25,5.92,12.39,1.33,6.45,12.75,1.29,5.56,9.35
Russia,Premier League,2019/2020,22/7/2020,17:00,Dynamo Moscow,Orenburg,0,1,A,1.6,3.82,5.7,1.68,4.1,6.15,1.61,3.78,5.57
Russia,Premier League,2019/2020,22/7/2020,17:00,FK Rostov,Zenit,1,2,A,2.14,3.64,3.28,2.24,3.95,3.34,2.11,3.59,3.19
Russia,Premier League,2019/2020,22/7/2020,17:00,Krasnodar,Akhmat Grozny,4,0,H,1.33,5.05,8.44,1.41,5.3,9.6,1.36,4.97,7.82
Russia,Premier League,2019/2020,22/7/2020,17:00,Rubin Kazan,Spartak Moscow,1,2,A,3.18,3.22,2.31,3.46,3.3,2.48,3.12,3.2,2.3
Russia,Premier League,2019/2020,22/7/2020,17:00,Ufa,Arsenal Tula,0,0,D,2.7,2.87,2.94,2.85,3.06,3.13,2.64,2.89,2.92
Russia,Premier League,2019/2020,22/7/2020,17:00,Ural,Lokomotiv Moscow,0,1,A,2.98,3.51,2.28,3.48,3.85,2.32,3.04,3.52,2.2
